,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5190,50866804,Condo in Dalkey · ★4.50 · 1 bedroom · 1 bed · 1 bath,42608798,Sallie,A96,Dn Laoghaire-Rathdown,53.2712,-6.09961,Entire home/apt,75,4,6,2023-03-29,0.27,2,0,4,
5191,50872278,Rental unit in Dublin 8 · ★4.33 · 2 bedrooms · 2 beds · 1 bath,69683252,Niall And Gavin,D08,Dublin City,53.34544,-6.26612,Entire home/apt,246,4,82,2023-05-22,3.54,69,87,41,
5192,50872867,Cottage in Dublin · 4 bedrooms · 5 beds · 1.5 baths,27528616,Alex,D18,Dn Laoghaire-Rathdown,53.24267,-6.12416,Entire home/apt,350,14,1,2021-08-16,0.05,1,23,0,
5193,50904700,Condo in Dublin 4 · 1 bedroom · 1 bed · 2 baths,1634964,Prashant,D04,Dublin City,53.31486,-6.20855,Entire home/apt,200,14,0,,,1,0,0,
5194,50963266,Rental unit in Dublin 1 · ★4.42 · 2 bedrooms · 3 beds · 1 bath,376272590,Sovay,D01,Dublin City,53.349903,-6.267653,Entire home/apt,130,15,12,2023-04-29,0.56,1,161,8,
5195,50988973,Serviced apartment in Glasthule · 2 bedrooms · 2 beds · 2.5 baths,234964708,Tom,A96,Dn Laoghaire-Rathdown,53.28788,-6.12112,Entire home/apt,297,21,0,,,1,365,0,
5196,51020634,Rental unit in Phibsborough · 1 bedroom · 1 bed · 1.5 baths,366384011,Sandy,D01,Dublin City,53.359348,-6.262677,Private room,34,4,1,2021-08-16,0.05,7,0,0,
5197,51031682,Home in Howth · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,32582541,Tom,D13,Fingal,53.38157,-6.06794,Entire home/apt,840,7,3,2023-03-21,0.22,1,363,2,
5198,51038651,Condo in Dublin 1 · ★4.84 · 1 bedroom · 2 beds · 1 shared bath,33663918,Alberto And Cesar,D01,Dublin City,53.350361,-6.260097,Private room,161,2,64,2023-06-04,2.82,1,70,35,
5199,51075650,Condo in Dublin · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,314261757,Lisiane,D08,Dublin City,53.34424,-6.27925,Private room,130,3,40,2023-05-21,2.26,2,32,30,
5200,51082190,Cottage in Rathfarnham · ★4.83 · 4 bedrooms · 7 beds · 4 baths,39055172,Cian,D18,Dn Laoghaire-Rathdown,53.24285,-6.27673,Entire home/apt,225,4,83,2023-06-05,3.6,1,72,52,
5201,51136374,Condo in Dublin 8 · ★4.50 · 2 bedrooms · 5 beds · 1 bath,37661430,Brohoon & Associates,D08,Dublin City,53.34201,-6.27378,Entire home/apt,375,4,62,2023-05-21,2.76,4,97,34,
5202,51138007,Home in Rush · 1 bedroom · 3 baths,258214312,Trevor,K56,Fingal,53.52845,-6.0997,Private room,60,3,0,,,1,224,0,
5203,51190643,Home in Dublin 5 · ★4.64 · 3 bedrooms · 3 beds · 1 bath,40243366,Richard,D05,Dublin City,53.38108,-6.20976,Entire home/apt,212,1,11,2022-09-24,0.49,1,67,8,
5204,51195347,Condo in Dublin 1 · ★4.44 · 1 bedroom · 2 beds · 1 bath,69683252,Niall And Gavin,D01,Dublin City,53.34799,-6.26366,Entire home/apt,200,4,32,2023-05-11,1.49,69,42,22,
5205,51234575,Rental unit in Dublin · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D07,Dublin City,53.34842,-6.27481,Private room,1570,3,0,,,66,364,0,
5206,51243476,Home in Donabate · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,26654433,Thomas,K36,Fingal,53.4928,-6.15974,Private room,72,1,46,2023-05-28,2.08,2,40,25,
5207,51244696,Home in Donabate · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,409515033,Wairimu,K36,Fingal,53.49212,-6.16063,Private room,70,2,19,2022-06-17,0.85,1,0,2,
5208,51273207,Serviced apartment in Dublin 18 · ★4.96 · 1 bedroom · 2 beds · 1 bath,7543174,Angela,D18,Dn Laoghaire-Rathdown,53.23682,-6.11331,Entire home/apt,110,3,47,2023-06-08,2.2,1,174,25,
5209,51297779,Home in Dublin · ★4.83 · 3 bedrooms · 2 beds · 2.5 baths,27121364,Sorcha,D06,Dublin City,53.32412,-6.25363,Entire home/apt,340,2,6,2023-05-31,0.48,1,0,4,
5210,51303025,Townhouse in Dublin 9 · ★4.78 · 2 bedrooms · 3 beds · 2 baths,415473164,Enda,D09,Dublin City,53.36253,-6.25825,Entire home/apt,300,5,9,2022-05-25,0.45,1,0,0,
5211,51327861,Rental unit in Dublin 1 · ★4.16 · 1 bedroom · 2 beds · 1 bath,30532557,Eibhlin,D01,Dublin City,53.34828,-6.26166,Entire home/apt,179,1,128,2023-06-03,5.71,1,259,80,
5212,51337895,Condo in Dublin 8 · 1 bedroom · 2 beds · 1.5 baths,17936827,Corm,D08,Dublin City,53.34484,-6.28088,Entire home/apt,209,3,2,2023-06-04,2.0,1,61,2,
5213,51381103,Townhouse in Dublin 8 · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,24275507,Kyle,D02,Dublin City,53.337255375456266,-6.26654100558057,Private room,172,1,12,2023-06-09,4.29,1,138,12,
5214,51392136,Loft in Dublin 6 · ★4.83 · 1 bedroom · 1 bed · 1 bath,12036741,Micheál,D06,Dublin City,53.32475,-6.27441,Entire home/apt,95,14,6,2023-05-29,0.29,16,115,3,
5215,51396322,Bed and breakfast in Dublin · 1 bedroom · 2 beds · 1.5 baths,416245644,Sandra,D09,Fingal,53.40339,-6.25703,Private room,80,1,2,2021-08-15,0.09,1,160,0,
5216,51421559,Home in Malahide · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,358391393,Vladislav,K67,Fingal,53.45,-6.19827,Private room,129,1,18,2023-05-08,0.81,2,359,5,
5217,51438606,Townhouse in Dublin City · ★5.0 · 3 bedrooms · 5 beds · 2 baths,238062887,Caoimhe,D07,Dublin City,53.35205,-6.28692,Entire home/apt,367,5,22,2023-06-07,1.0,1,31,16,
5218,51439228,Condo in Dublin 8 · 2 bedrooms · 2 beds · 1 bath,14306328,Rian,D08,Dublin City,53.34836,-6.29561,Entire home/apt,45,6,0,,,1,0,0,
5219,51444212,Home in Dublin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,74660441,Mary,D06,Dublin City,53.31407329997792,-6.276401713967436,Private room,97,3,15,2023-06-10,3.98,1,107,15,
5220,51445497,Rental unit in Lucan · 2 bedrooms · 2 beds · 2 baths,18869616,Ali,D20,South Dublin,53.35628,-6.40647,Entire home/apt,120,1,2,2021-08-12,0.09,1,0,0,
5221,51469748,Condo in Dublin 1 · ★4.87 · 1 bedroom · 1 bed · 1 bath,22055340,Abbie,D01,Dublin City,53.34925,-6.26479,Entire home/apt,175,2,69,2023-03-26,3.12,2,56,19,
5222,51477274,Home in Lucan · ★4.73 · 6 bedrooms · 7 beds · 2 baths,7069462,Micheal,K78,South Dublin,53.35713,-6.43846,Entire home/apt,350,3,41,2023-05-05,2.33,15,293,27,
5223,51495670,Bungalow in Mount Merrion · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,73719493,Rosaleen,A94,Dn Laoghaire-Rathdown,53.29711,-6.21429,Private room,45,4,5,2021-09-28,0.23,1,0,0,
5224,51497981,Townhouse in Dublin 6 · ★4.70 · 3 bedrooms · 4 beds · 2 baths,31284582,Paul,D06,Dublin City,53.3275,-6.25936,Entire home/apt,227,14,23,2023-05-29,1.08,76,111,14,
5225,51515539,Townhouse in Dublin 7 · ★New · 2 bedrooms · 1 bed · 1 bath,73685282,Aoife,D07,Dublin City,53.3645073,-6.2833685,Entire home/apt,239,5,0,,,1,61,0,
5226,51526797,Bed and breakfast in Dublin 9 · ★4.57 · 1 bedroom · 2 beds · 1 private bath,277069488,John Paul,D09,Dublin City,53.37599,-6.25157,Private room,120,1,133,2023-06-09,6.13,2,285,91,
5227,51533613,Condo in Dublin · ★4.59 · 1 bedroom · 3 beds · 1.5 baths,104376837,Mike,D15,Fingal,53.39406,-6.43855,Entire home/apt,159,1,59,2023-06-05,2.71,4,342,25,
5228,51533903,Rental unit in Dublin 8 · ★4.81 · 1 bedroom · 1 bed · 1 bath,211283514,Máire,D08,Dublin City,53.3457,-6.28178,Entire home/apt,164,6,48,2023-05-27,2.19,2,70,28,
5229,51537490,Home in Dublin 9 · ★5.0 · 2 bedrooms · 3 beds · 1 bath,417510213,Eibhlin,D09,Dublin City,53.36876,-6.27234,Entire home/apt,125,14,5,2022-08-31,0.25,1,193,3,
5230,51551961,Condo in Dublin · 1 bedroom · 1 bed · 1 bath,72340597,Michael,D06,Dublin City,53.32241,-6.28029,Entire home/apt,92,14,0,,,1,0,0,
5231,51558788,Home in Dublin · ★4.81 · 2 bedrooms · 2 beds · 1.5 shared baths,176158137,Brid,D15,Fingal,53.38796,-6.40467,Private room,60,2,36,2023-05-29,1.64,2,69,21,
5232,51597891,Condo in Dublin 1 · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,144608403,Cian,D01,Dublin City,53.34884,-6.26807,Private room,157,1,55,2023-06-04,2.48,3,56,34,
5233,51610271,Rental unit in Blackrock · ★5.0 · 1 bedroom · 2 beds · 1 bath,418095550,Margaret,A94,Dn Laoghaire-Rathdown,53.29417,-6.15417,Entire home/apt,240,14,19,2023-05-29,0.89,1,123,12,
5234,51632748,Loft in Phibsborough · ★4.65 · 1 bedroom · 1 bed · 1 bath,49604187,Augusto,D07,Dublin City,53.35339,-6.27078,Entire home/apt,152,3,31,2023-06-01,1.41,1,77,18,
5235,51662888,Condo in Mount Saint Annes · 1 bedroom · 1 bed · 2 baths,31361749,Yuval,D14,Dn Laoghaire-Rathdown,53.30306,-6.24641,Entire home/apt,120,4,2,2022-04-19,0.1,1,0,0,
5236,51667950,Home in Dublin 8 · ★4.92 · 1 bedroom · 1 bed · 1 bath,15366703,Antonio,D08,Dublin City,53.33306,-6.2726,Entire home/apt,245,1,13,2023-05-28,1.5,2,72,13,
5237,51680201,Condo in Dublin 7 · ★4.97 · 2 bedrooms · 2 beds · 2 baths,135697392,Keith,D07,Dublin City,53.348969,-6.278603,Entire home/apt,350,2,30,2023-06-04,1.48,1,24,18,
5238,51701549,Rental unit in Dublin 2 · ★4.19 · 1 bedroom · 1 bed · 1 bath,69683252,Niall And Gavin,D02,Dublin City,53.33374,-6.2591,Entire home/apt,148,5,21,2023-05-19,1.01,69,4,13,
5239,51727834,Rental unit in Dublin 2 · ★4.83 · 1 bedroom · 1 bed · 1 bath,417658124,Irish Stay,D02,Dublin City,53.34469,-6.26528,Entire home/apt,344,2,115,2023-05-12,5.32,12,131,44,
5240,51739762,Condo in Dublin 1 · ★4.75 · 1 bedroom · 1 bed · 1 bath,368435657,Victor,D01,Dublin City,53.34925,-6.24191,Entire home/apt,150,14,8,2023-05-19,0.38,1,42,2,
5241,51747040,Rental unit in Dublin 2 · ★4.74 · 1 bedroom · 1 bed · 1 bath,417658124,Irish Stay,D08,Dublin City,53.34494,-6.26526,Entire home/apt,281,2,98,2023-05-12,4.52,12,99,46,
5242,51783252,Condo in Dublin · ★4.52 · 2 bedrooms · 3 beds · 1 bath,391805884,Dublin Dream,D08,Dublin City,53.34488,-6.26468,Entire home/apt,361,3,83,2023-06-08,4.07,6,90,52,
5243,51784778,Condo in Dublin · 1 bedroom · 1 bed · 1 shared bath,364064213,Alla Adin,D15,Fingal,53.41753,-6.3869,Private room,45,1,2,2021-09-24,0.09,1,0,0,
5244,51807891,Townhouse in Dublin 13 · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22659425,Stefania,D13,Fingal,53.392246,-6.139026,Entire home/apt,194,3,24,2023-06-02,1.13,2,158,9,
5245,51854484,Home in Dublin · ★4.50 · 1 bedroom · 2 beds · 2 baths,20042332,Mary,D07,Dublin City,53.35335,-6.29143,Entire home/apt,225,3,10,2023-04-30,0.66,1,14,9,
5246,51856178,Bed and breakfast in Swords · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,176879959,Bernadette,K67,Fingal,53.44498,-6.21096,Private room,129,2,57,2023-05-25,2.65,2,16,21,
5247,51858059,Home in Dublin · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,171454809,Maureen,D18,Dn Laoghaire-Rathdown,53.26663,-6.21069,Private room,65,1,80,2023-05-31,3.92,2,14,63,
5248,51858995,Guest suite in Dublin 22 · ★4.0 · Studio · 2 beds · 1 bath,102734317,Michael,D22,South Dublin,53.34178,-6.39133,Entire home/apt,139,2,10,2023-02-14,0.46,8,365,4,
5249,51863365,Rental unit in Dublin 14 · ★4.23 · 1 bedroom · 2 beds · 1.5 baths,99204013,Veronika,A94,Dn Laoghaire-Rathdown,53.29769,-6.22046,Entire home/apt,110,1,13,2023-02-11,0.92,4,0,9,
5250,51863565,Rental unit in Dublin 14 · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,99204013,Veronika,A94,Dn Laoghaire-Rathdown,53.29979,-6.21917,Private room,61,1,46,2023-02-08,2.29,4,0,31,
5251,51876244,Rental unit in Dublin · ★4.89 · 1 bedroom · 1 bed · 1 private bath,115019075,Julien,D18,Dn Laoghaire-Rathdown,53.27792,-6.21691,Private room,85,2,27,2022-09-25,1.26,1,21,9,
5252,51904846,Guesthouse in Dublin 24 · ★4.93 · 1 bedroom · 1 bed · 1 bath,93880529,Stephanie,D24,South Dublin,53.28272,-6.36586,Entire home/apt,150,1,15,2022-09-21,0.74,1,0,2,
5253,51933808,Rental unit in Dublin 8 · ★4.37 · 1 bedroom · 1 bath,69683252,Niall And Gavin,D08,Dublin City,53.34499,-6.26798,Entire home/apt,206,4,46,2023-05-27,2.51,69,73,31,
5254,51972657,Guest suite in Dublin 4 · ★4.96 · 1 bedroom · 1 bed · 1 private bath,149929711,Samantha & Simon,D04,Dublin City,53.33202,-6.21946,Private room,78,2,93,2023-06-07,5.71,1,63,65,
5255,51973471,Home in Dublin 4 · ★4.78 · 3 bedrooms · 3 beds · 2.5 baths,33353654,Niamh,D04,Dublin City,53.33504,-6.23954,Entire home/apt,399,3,36,2023-03-18,1.73,11,139,20,
5256,51975398,Home in Dublin · ★4.67 · 3 bedrooms · 3 beds · 2.5 baths,127984226,Jonothan,D04,Dublin City,53.32644,-6.21979,Entire home/apt,254,30,3,2023-05-07,0.17,17,324,1,
5257,51987126,Condo in Dublin · ★4.52 · 2 bedrooms · 3 beds · 1 bath,391805884,Dublin Dream,D08,Dublin City,53.34469,-6.26278,Entire home/apt,389,3,93,2023-05-28,4.57,6,69,52,
5258,51987382,Condo in Dublin · ★4.61 · 2 bedrooms · 3 beds · 1 bath,391805884,Dublin Dream,D08,Dublin City,53.34462,-6.26356,Entire home/apt,389,3,83,2023-06-04,4.1,6,76,43,
5259,51987615,Condo in Dublin · ★4.48 · 2 bedrooms · 4 beds · 1 bath,391805884,Dublin Dream,D02,Dublin City,53.34595,-6.26274,Entire home/apt,361,3,92,2023-06-02,4.53,6,59,58,
5260,51987748,Condo in Dublin · ★4.44 · 2 bedrooms · 3 beds · 1 bath,391805884,Dublin Dream,D02,Dublin City,53.3444,-6.26493,Entire home/apt,389,3,75,2023-06-06,3.71,6,86,39,
5261,52045621,Rental unit in Dublin 2 · ★4.05 · 1 bedroom · 1 bed · 1 bath,69683252,Niall And Gavin,D02,Dublin City,53.33372,-6.25973,Entire home/apt,139,14,20,2023-05-27,1.11,69,66,12,
5262,52073597,Home in Dublin · ★4.67 · 2 bedrooms · 2 beds · 2 baths,18127555,Caitriona,D07,Dublin City,53.35967,-6.27162,Entire home/apt,275,14,3,2022-08-06,0.15,1,87,1,
5263,52079690,Condo in Dublin 4 · ★4.96 · 1 bedroom · 1 bed · 1 private bath,98002177,Nalini,D04,Dublin City,53.31474,-6.20795,Private room,166,2,26,2023-05-28,1.8,2,47,17,
5264,52105671,Boutique hotel in Dublin · ★4.28 · 1 bedroom · 4 beds · 1.5 baths,368438335,Mulligan,D02,Dublin City,53.34293,-6.26381,Private room,119,1,153,2023-05-05,7.18,1,95,10,
5265,52128482,Home in Portmarnock · ★4.71 · 3 bedrooms · 3 beds · 2 baths,15421704,Claire,D13,Fingal,53.43418,-6.1359,Entire home/apt,210,4,7,2023-04-06,0.36,1,88,4,
5266,52128774,Condo in Dublin 2 · 1 bedroom · 1 bed · 1 bath,55134768,Robert,D02,Dublin City,53.33367,-6.26037,Entire home/apt,117,30,2,2023-05-31,0.16,4,316,1,
5267,52142160,Home in Rathfarnham · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,341366160,Mercy,D16,South Dublin,53.2726,-6.31435,Private room,66,7,20,2023-05-29,0.97,1,246,12,
5268,52182342,Home in Dublin 8 · ★4.29 · 2 bedrooms · 1 bed · 1 bath,12718443,Keith,D08,Dublin City,53.33556,-6.27257,Entire home/apt,99,3,7,2022-01-01,0.34,2,0,0,
5269,52184923,Home in Stoneybatter · ★3.36 · 1 bedroom · 2 beds · 1 shared bath,99226953,Michael,D08,Dublin City,53.35027,-6.289,Private room,36,3,28,2023-06-10,2.03,2,15,27,
5270,52196669,Rental unit in Dublin 14 · ★5.0 · 2 bedrooms · 2 beds · 2 baths,162402361,Ian,D14,Dn Laoghaire-Rathdown,53.29234,-6.24756,Entire home/apt,138,14,3,2023-04-29,0.18,37,358,1,
5271,52196672,Rental unit in Dublin 14 · ★4.20 · 2 bedrooms · 2 beds · 2 baths,162402361,Ian,D14,Dn Laoghaire-Rathdown,53.29234,-6.2482,Entire home/apt,138,14,5,2022-07-09,0.24,37,265,2,
5272,52215419,Home in Dublin 20 · ★4.76 · 1 bedroom · 1 bed · 0 shared baths,58505443,Krzysztof,D20,South Dublin,53.34841,-6.36467,Private room,90,3,45,2023-04-06,2.14,1,0,13,
5273,52252492,Rental unit in Dublin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,37513214,Fernanda,D16,Dn Laoghaire-Rathdown,53.28292,-6.24337,Private room,106,2,15,2022-07-16,0.81,1,0,7,
5274,52258066,Condo in Dublin 2 · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,71792545,Lina María,D02,Dublin City,53.34493,-6.24545,Private room,150,2,25,2023-06-06,1.19,1,30,12,
5275,52285822,Townhouse in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,8108213,Luisa,D14,Dn Laoghaire-Rathdown,53.2939,-6.26648,Entire home/apt,120,2,9,2022-12-16,0.97,1,0,9,
5276,52300200,Condo in Dublin · 2 bedrooms · 3 beds · 2 baths,66948631,Luis & Gavin,D08,Dublin City,53.34593,-6.25937,Entire home/apt,100,4,1,2022-09-09,0.11,9,0,1,
5277,52303339,Home in North Strand · ★4.76 · 3 bedrooms · 5 beds · 1 bath,23927163,Jack,D03,Dublin City,53.35777,-6.23739,Entire home/apt,472,2,103,2023-06-05,5.07,1,102,63,
5278,52323659,Rental unit in Dublin 1 · ★4.10 · 2 bedrooms · 2 beds · 1 bath,41947241,Paul,D01,Dublin City,53.34863,-6.26132,Entire home/apt,184,1,155,2023-06-04,8.53,8,41,104,
5279,52331979,Rental unit in Dublin 2 · ★4.78 · 2 bedrooms · 2 baths,417658124,Irish Stay,D08,Dublin City,53.34541,-6.26485,Entire home/apt,612,2,87,2023-06-03,4.29,12,71,37,
5280,52398451,Home in Dublin · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,251326891,Seán,D03,Dublin City,53.37037,-6.19599,Private room,100,28,16,2023-06-09,1.51,4,167,16,
5281,52398570,Home in Dublin · ★4.84 · 1 bedroom · 1 bed · 1 private bath,251326891,Seán,D03,Dublin City,53.36945,-6.19596,Private room,120,2,45,2023-06-06,2.38,4,84,40,
5282,52416617,Rental unit in Dublin · ★3.60 · 2 bedrooms · 3 beds · 1 bath,395076234,James,D04,Dublin City,53.33247,-6.23081,Entire home/apt,158,14,5,2023-05-10,0.52,1,332,5,
5283,52419219,Home in County Dublin · ★4.55 · 1 bedroom · 1 bed · 1.5 shared baths,381052532,Gustavo,D12,Dublin City,53.31576,-6.31327,Private room,69,2,11,2023-04-29,0.9,4,91,11,
5284,52422496,Guest suite in Beaumont · ★4.90 · 1 bedroom · 2 beds · 1.5 baths,424312178,Rebecca,D09,Dublin City,53.39191588872966,-6.234832450231161,Entire home/apt,100,2,10,2023-05-29,3.57,1,164,10,
5285,52422587,Home in Dublin 6 · ★5.0 · 3 bedrooms · 2 beds · 3.5 baths,280296042,Linda,D06,Dublin City,53.32306,-6.27032,Entire home/apt,429,3,4,2022-10-30,0.41,1,6,4,
5286,52449141,Townhouse in Phoenix Park Racecourse · ★4.56 · 2 bedrooms · 7 beds · 3 baths,423528681,John,D15,Fingal,53.37346,-6.33587,Entire home/apt,232,2,57,2023-06-06,3.69,1,117,54,
5287,52472897,Townhouse in Crumlin · ★5.0 · 1 bedroom · 3 beds · 2.5 shared baths,9140000,Yahya,D12,Dublin City,53.32719,-6.300112,Private room,160,3,8,2023-04-09,0.43,2,53,4,
5288,52481263,Rental unit in Dublin 1 · ★4.38 · 1 bedroom · 2 beds · 1.5 baths,69683252,Niall And Gavin,D01,Dublin City,53.35117,-6.25963,Entire home/apt,130,14,16,2023-04-17,0.99,69,295,14,
5289,52486250,Condo in Dublin 1 · ★4.37 · 2 bedrooms · 3 beds · 1 bath,424835710,Viny,D01,Dublin City,53.35889,-6.2603,Entire home/apt,263,3,108,2023-06-05,5.34,1,92,62,
5290,52493670,Home in Dublin · ★4.67 · 1 bedroom · 4 beds · 1.5 shared baths,127935371,Gabriela,D07,Dublin City,53.35745,-6.28015,Shared room,28,6,12,2023-05-27,0.68,9,102,7,
5291,52495331,Condo in Dublin · ★4.42 · 1 bedroom · 2 beds · 1 bath,424903853,Rachael-Ann,D06,Dublin City,53.31558,-6.26247,Entire home/apt,234,2,26,2023-05-20,1.31,1,137,18,
5292,52512961,Rental unit in Dublin 14 · 1 bedroom · 2 baths,162402361,Ian,D14,Dn Laoghaire-Rathdown,53.29252383309056,-6.249266320901969,Entire home/apt,138,14,0,,,37,331,0,
5293,52512967,Rental unit in Dublin 14 · ★5.0 · 2 bedrooms · 2 beds · 2 baths,162402361,Ian,D14,Dn Laoghaire-Rathdown,53.29233,-6.24908,Entire home/apt,138,14,3,2023-03-19,0.15,37,343,1,
5294,52523192,Guest suite in Dublin · ★4.96 · 1 bedroom · 1 bath,26517374,Virginie,K32,Fingal,53.62349,-6.2268,Entire home/apt,92,1,110,2023-06-09,5.44,2,239,70,
5295,52528641,Townhouse in Dublin 9 · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,14670160,Tim,D09,Dublin City,53.36817,-6.25899,Private room,74,2,60,2023-05-22,2.94,2,1,37,
5296,52529084,Aparthotel in Dublin 1 · ★3.67 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.34997,-6.22851,Private room,1570,3,3,2022-01-15,0.15,66,0,0,
5297,52529157,Aparthotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.34877,-6.23046,Private room,1570,3,0,,,66,0,0,
5298,52529333,Aparthotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.35011,-6.22849,Private room,1570,3,1,2021-12-02,0.05,66,0,0,
5299,52529383,Aparthotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,,Dublin City,53.34824,-6.22834,Private room,1570,3,1,2021-12-05,0.05,66,0,0,
5300,52529402,Aparthotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.34957,-6.23035,Private room,1570,3,2,2022-05-20,0.15,66,0,0,
5301,52529526,Aparthotel in Dublin 1 · ★4.33 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.35005,-6.23007,Private room,1570,3,6,2022-04-30,0.31,66,0,0,
5302,52529567,Aparthotel in Dublin 1 · ★5.0 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.35024,-6.22847,Private room,1570,3,5,2022-05-10,0.26,66,0,0,
5303,52529585,Aparthotel in Dublin 1 · ★4.67 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,,Dublin City,53.34824,-6.22826,Private room,1570,3,3,2022-05-13,0.17,66,0,0,
5304,52529617,Aparthotel in Dublin 1 · ★4.60 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.35007,-6.22965,Private room,1570,3,5,2022-05-13,0.28,66,0,0,
5305,52529651,Aparthotel in Dublin 1 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.34835,-6.23032,Private room,1570,3,0,,,66,0,0,
5306,52529670,Aparthotel in Dublin 1 · ★4.50 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,D01,Dublin City,53.34991,-6.22822,Private room,1570,3,6,2022-05-28,0.35,66,0,0,
5307,52529706,Aparthotel in Dublin 1 · ★4.14 · 1 bedroom · 1 bed · 1 private bath,129230780,STK Homes,,Dublin City,53.34863,-6.22836,Private room,1570,3,7,2022-05-01,0.36,66,0,0,
5308,52547061,Home in Dublin 13 · 3 bedrooms · 6 beds · 3.5 baths,425301973,Andy,D13,Fingal,53.37879,-6.09675,Entire home/apt,619,3,0,,,1,280,0,
